Timestamp,Flow,Density,Speed,Small,Heavy,truck_prop,CO2,PM2.5,CO,NO,NO2,O3,RH,TEMP,ws,wd,sinWD,cosWD,Month,date_local,time_local,Precipitation,Day of Week,timeinterval,Cardinal WD
7/30/2019 10:00,8132,315.19,25.8,7284,848,12.5,559,12,0.3,12.7,65.6,156.2,36.3,79.7,1.4,189,-0.156434465,-0.987688341,July,7/30/2019,10:00,N,Tuesday,08:00 - 10:59,S
7/30/2019 11:00,8378,228.91,36.6,7451,927,12.9,540,12,0.6,6,61.5,151.9,32.2,82.8,2.2,186,-0.104528463,-0.994521895,July,7/30/2019,11:00,N,Tuesday,11:00 - 13:59,S
7/30/2019 12:00,8271,164.76,50.2,7551,720,10,558,11,0.4,15.4,57.4,137,29.3,82.9,2.8,199,-0.325568154,-0.945518576,July,7/30/2019,12:00,N,Tuesday,11:00 - 13:59,S
7/30/2019 13:00,8505,236.91,35.9,7513,992,13.6,517,12,0.1,7.4,49.2,134.8,38.5,76.1,3,194,-0.241921896,-0.970295726,July,7/30/2019,13:00,N,Tuesday,11:00 - 13:59,S
7/30/2019 14:00,8179,336.58,24.3,7475,704,10.3,560,14,0.3,31.5,71.8,126.3,40.2,76.5,3.4,197,-0.292371705,-0.956304756,July,7/30/2019,14:00,N,Tuesday,14:00- 16:59,S
7/30/2019 16:00,8446,173.07,48.8,7958,488,6.6,521,13,0.2,11.4,65.6,113.4,52.8,70.7,2.5,208,-0.469471563,-0.882947593,July,7/30/2019,16:00,N,Tuesday,14:00- 16:59,SW
7/30/2019 19:00,6118,89.71,68.2,5529,589,10.5,565,13,0.4,24.8,82,126.3,53.3,70.9,1.3,222,-0.669130606,-0.743144825,July,7/30/2019,19:00,N,Tuesday,17:00 - 19:59,SW
7/31/2019 5:00,6547,83.94,78,6197,350,5.9,571,9,0.6,6,94.3,175.5,51,68.5,0.6,198,-0.309016994,-0.951056516,July,7/31/2019,5:00,N,Wednesday,05:00 - 07:59,S
7/31/2019 6:00,9823,157.17,62.5,9199,624,7.3,573,9,0.8,6,88.1,184,44.4,70.7,0.8,157,0.390731128,-0.920504853,July,7/31/2019,6:00,N,Wednesday,05:00 - 07:59,SE
7/31/2019 7:00,9305,270.49,34.4,8566,739,9.4,569,6,0.5,6,90.2,181.9,40.1,72.3,1,154,0.438371147,-0.898794046,July,7/31/2019,7:00,N,Wednesday,05:00 - 07:59,SE
7/31/2019 8:00,8620,357.68,24.1,8026,594,8.3,555,6,0.7,12.7,102.5,196.9,37.1,75.4,0.8,164,0.275637356,-0.961261696,July,7/31/2019,8:00,N,Wednesday,08:00 - 10:59,S
7/31/2019 9:00,8540,323.48,26.4,7572,968,13.5,567,10,1.6,12.7,75.8,164.8,29.3,79.7,0.8,179,0.017452406,-0.999847695,July,7/31/2019,9:00,N,Wednesday,08:00 - 10:59,S
7/31/2019 10:00,8403,307.8,27.3,7538,865,12.3,545,6,0.7,10,51.2,126.3,24.8,87.1,1.9,195,-0.258819045,-0.965925826,July,7/31/2019,10:00,N,Wednesday,08:00 - 10:59,S
7/31/2019 11:00,8517,307.47,27.7,7636,881,12.3,547,9,0.6,14.1,65.6,145.5,23,86.7,2.6,193,-0.224951054,-0.974370065,July,7/31/2019,11:00,N,Wednesday,11:00 - 13:59,S
7/31/2019 12:00,8607,183.52,46.9,7744,863,11.7,555,16,0.4,14.1,57.4,139.1,26.7,84,2,196,-0.275637356,-0.961261696,July,7/31/2019,12:00,N,Wednesday,11:00 - 13:59,S
7/31/2019 13:00,8338,159.12,52.4,7525,813,11.2,553,10,0.6,23.5,67.7,160.5,30.5,81.7,2.6,200,-0.342020143,-0.939692621,July,7/31/2019,13:00,N,Wednesday,11:00 - 13:59,S
7/31/2019 14:00,8185,247.28,33.1,7457,728,10.4,547,11,0.3,11.4,67.7,132.7,31.9,80.8,3,198,-0.309016994,-0.951056516,July,7/31/2019,14:00,N,Wednesday,14:00- 16:59,S
8/1/2019 5:00,7392,98.69,74.9,6832,560,8.6,568,7,0.4,8.7,84,137,46.5,67.8,0.1,137,0.68199836,-0.731353702,August,8/1/2019,5:00,N,Thursday,05:00 - 07:59,SE
8/1/2019 6:00,9680,176.64,54.8,9103,577,6.9,571,4,1.1,11.4,96.3,156.2,44.1,70.3,0.8,153,0.4539905,-0.891006524,August,8/1/2019,6:00,N,Thursday,05:00 - 07:59,SE
8/1/2019 7:00,8723,323.07,27,8110,613,8.3,567,4,0.7,7.4,102.5,186.2,39.6,71.6,0.7,197,-0.292371705,-0.956304756,August,8/1/2019,7:00,N,Thursday,05:00 - 07:59,S
8/1/2019 8:00,8262,356.12,23.2,7557,705,10.2,572,4,0.7,48.9,102.5,181.9,29.4,74.8,1.1,167,0.224951054,-0.974370065,August,8/1/2019,8:00,N,Thursday,08:00 - 10:59,S
8/1/2019 9:00,8506,325.9,26.1,7640,866,12.2,570,2,0.7,15.4,80,158.4,20,78.8,1.1,199,-0.325568154,-0.945518576,August,8/1/2019,9:00,N,Thursday,08:00 - 10:59,S
8/1/2019 10:00,7440,154.36,48.2,6936,504,7.9,538,3,0.4,8.7,51.2,119.8,19.5,82.8,1.3,190,-0.173648178,-0.984807753,August,8/1/2019,10:00,N,Thursday,08:00 - 10:59,S
8/1/2019 11:00,6621,419.05,15.8,6095,526,9.8,548,4,0.3,26.1,63.5,122,15.4,87.1,1.3,183,-0.052335956,-0.998629535,August,8/1/2019,11:00,N,Thursday,11:00 - 13:59,S
8/1/2019 12:00,6888,422.58,16.3,6248,640,11.4,561,7,0.6,18.1,61.5,207.6,22.3,87.8,2.2,183,-0.052335956,-0.998629535,August,8/1/2019,12:00,N,Thursday,11:00 - 13:59,S
8/1/2019 13:00,7454,388.23,19.2,6765,689,11.2,555,10,1,7.4,80,205.4,25.8,88.7,2.5,191,-0.190808995,-0.981627183,August,8/1/2019,13:00,N,Thursday,11:00 - 13:59,S
8/1/2019 14:00,7814,348.84,22.4,7185,629,9.6,584,7,0.6,14.1,84,179.8,19.6,90.3,2.6,220,-0.64278761,-0.766044443,August,8/1/2019,14:00,N,Thursday,14:00- 16:59,SW
8/1/2019 15:00,7940,336.44,23.6,7640,300,4.5,536,8,0.3,12.7,59.5,143.4,19.1,88.2,2.5,224,-0.69465837,-0.7193398,August,8/1/2019,15:00,N,Thursday,14:00- 16:59,SW
8/1/2019 16:00,7887,350.53,22.5,7598,289,4.4,550,6,0.3,20.8,45.1,115.6,21.4,84,2.5,219,-0.629320391,-0.777145961,August,8/1/2019,16:00,N,Thursday,14:00- 16:59,SW
8/2/2019 6:00,9181,156.14,58.8,8608,573,7.1,568,7,0.5,6,92.2,132.7,58.1,72.3,0.3,237,-0.838670568,-0.544639035,August,8/2/2019,6:00,N,Friday,05:00 - 07:59,SW
8/2/2019 7:00,9319,279.85,33.3,8373,946,11.9,600,6,0.7,4.7,90.2,154.1,50.4,74.5,0.7,196,-0.275637356,-0.961261696,August,8/2/2019,7:00,N,Friday,05:00 - 07:59,S
8/2/2019 8:00,8953,329.15,27.2,8007,946,12.5,603,6,1.3,6,80,147.7,44.5,76.8,1.4,181,-0.017452406,-0.999847695,August,8/2/2019,8:00,N,Friday,08:00 - 10:59,S
8/2/2019 9:00,8273,352.04,23.5,7554,719,10.5,586,5,0.9,6,80,173.3,41.2,79.2,1.7,159,0.35836795,-0.933580426,August,8/2/2019,9:00,N,Friday,08:00 - 10:59,S
8/2/2019 11:00,7649,352.49,21.7,6880,769,12.1,586,7,0.8,7.4,36.9,169.1,26,92.8,2.1,186,-0.104528463,-0.994521895,August,8/2/2019,11:00,N,Friday,11:00 - 13:59,S
8/2/2019 12:00,7833,366.03,21.4,7226,607,9.3,580,7,0.8,15.4,61.5,186.2,23.6,96.1,2.5,182,-0.034899497,-0.999390827,August,8/2/2019,12:00,N,Friday,11:00 - 13:59,S
8/2/2019 13:00,7704,351.78,21.9,7222,482,7.6,589,9,0.7,6,38.9,203.3,22.5,95.4,2.6,182,-0.034899497,-0.999390827,August,8/2/2019,13:00,N,Friday,11:00 - 13:59,S
8/2/2019 14:00,7860,349.33,22.5,7366,494,7.6,596,10,1.2,7.4,18.4,154.1,25.8,92.8,3.2,195,-0.258819045,-0.965925826,August,8/2/2019,14:00,N,Friday,14:00- 16:59,S
8/2/2019 15:00,8015,302.45,26.5,7840,175,2.6,555,10,0.3,19.4,63.5,119.8,30.7,87.6,2.3,232,-0.788010754,-0.615661475,August,8/2/2019,15:00,N,Friday,14:00- 16:59,SW
8/2/2019 16:00,8230,206.78,39.8,7828,402,5.7,601,13,0.6,18.1,75.8,109.1,37.3,84.2,2.2,222,-0.669130606,-0.743144825,August,8/2/2019,16:00,N,Friday,14:00- 16:59,SW
8/2/2019 17:00,8310,335.08,24.8,7944,366,5.3,648,11,1,16.8,71.8,122,42.7,80.4,1.8,223,-0.68199836,-0.731353702,August,8/2/2019,17:00,N,Friday,17:00 - 19:59,SW
8/2/2019 18:00,8716,280.26,31.1,8331,385,5.2,643,12,1.8,15.4,86.1,126.3,54.7,74.8,1.4,204,-0.406736643,-0.913545458,August,8/2/2019,18:00,N,Friday,17:00 - 19:59,SW
8/5/2019 5:00,7265,99.52,73,6749,516,8.2,571,14,0.3,8.7,92.2,145.5,77.5,67.1,0.3,201,-0.35836795,-0.933580426,August,8/5/2019,5:00,N,Monday,05:00 - 07:59,S
8/5/2019 7:00,8674,332.34,26.1,7886,788,10.8,603,12,0.6,16.8,102.5,147.7,70.3,70,1.6,148,0.529919264,-0.848048096,August,8/5/2019,7:00,N,Monday,05:00 - 07:59,SE
8/5/2019 8:00,8310,355.13,23.4,7511,799,11.5,584,13,0.6,7.4,102.5,143.4,69.9,70,1.3,154,0.438371147,-0.898794046,August,8/5/2019,8:00,N,Monday,08:00 - 10:59,SE
8/5/2019 9:00,8475,323.47,26.2,7664,811,11.4,586,12,0.5,19.4,96.3,164.8,68,70.7,1.6,172,0.139173101,-0.990268069,August,8/5/2019,9:00,N,Monday,08:00 - 10:59,S
8/5/2019 10:00,8228,298.12,27.6,7398,830,12.2,596,11,1.8,8.7,94.3,171.2,61.3,73,1.3,186,-0.104528463,-0.994521895,August,8/5/2019,10:00,N,Monday,08:00 - 10:59,S
8/5/2019 11:00,8036,291.16,27.6,7289,747,11.1,578,10,1,6,92.2,175.5,51.9,76.8,2,190,-0.173648178,-0.984807753,August,8/5/2019,11:00,N,Monday,11:00 - 13:59,S
8/5/2019 12:00,8088,300.67,26.9,7455,633,9.4,589,9,1,18.1,84,126.3,42.1,81.9,2.9,194,-0.241921896,-0.970295726,August,8/5/2019,12:00,N,Monday,11:00 - 13:59,S
8/5/2019 13:00,7703,348.55,22.1,7075,628,9.7,611,9,0.7,18.1,63.5,126.3,36.3,85.5,2.8,190,-0.173648178,-0.984807753,August,8/5/2019,13:00,N,Monday,11:00 - 13:59,S
8/5/2019 14:00,7793,340.31,22.9,7066,727,11.3,569,11,0.4,8.7,65.6,151.9,34.1,87.1,2.7,226,-0.7193398,-0.69465837,August,8/5/2019,14:00,N,Monday,14:00- 16:59,SW
8/5/2019 15:00,7513,370.1,20.3,7095,418,6.7,562,10,0.3,15.4,67.7,164.8,32.5,88.3,2.5,222,-0.669130606,-0.743144825,August,8/5/2019,15:00,N,Monday,14:00- 16:59,SW
8/5/2019 16:00,7913,350.13,22.6,7403,510,7.7,595,14,1.1,7.4,65.6,177.6,30.8,89.4,1.6,229,-0.75470958,-0.656059029,August,8/5/2019,16:00,N,Monday,14:00- 16:59,SW
8/5/2019 17:00,8086,299.48,27,7663,423,6.3,564,11,2.1,11.4,51.2,149.8,32.2,88.7,1.7,224,-0.69465837,-0.7193398,August,8/5/2019,17:00,N,Monday,17:00 - 19:59,SW
8/5/2019 18:00,8109,235.04,34.5,7651,458,6.6,600,12,0.8,16.8,71.8,134.8,31.5,89.2,1.4,217,-0.601815023,-0.79863551,August,8/5/2019,18:00,N,Monday,17:00 - 19:59,SW
8/6/2019 5:00,7955,110.49,72,7439,516,7.4,561,11,0.2,8.7,92.2,137,81.1,66,0.4,189,-0.156434465,-0.987688341,August,8/6/2019,5:00,Y,Tuesday,05:00 - 07:59,S
8/6/2019 6:00,9819,169.59,57.9,9282,537,6.3,564,12,0.3,11.4,88.1,139.1,81.3,66,0.8,188,-0.139173101,-0.990268069,August,8/6/2019,6:00,Y,Tuesday,05:00 - 07:59,S
8/6/2019 7:00,9200,300.65,30.6,8327,873,11.2,550,11,0.1,7.4,88.1,139.1,80.7,66,0.8,134,0.7193398,-0.69465837,August,8/6/2019,7:00,Y,Tuesday,05:00 - 07:59,SE
8/6/2019 8:00,8544,322.42,26.5,7817,727,10.1,552,10,0.4,7.4,90.2,137,76.3,67.3,0.4,345,-0.258819045,0.965925826,August,8/6/2019,8:00,N,Tuesday,08:00 - 10:59,N
8/6/2019 10:00,8263,316.59,26.1,7513,750,10.8,577,11,0.4,11.4,100.5,166.9,69.7,70.3,1.6,209,-0.48480962,-0.874619707,August,8/6/2019,10:00,N,Tuesday,08:00 - 10:59,SW
8/6/2019 11:00,8105,227.67,35.6,7290,815,11.6,586,10,1.1,6,98.4,164.8,65.2,72,1.4,197,-0.292371705,-0.956304756,August,8/6/2019,11:00,N,Tuesday,11:00 - 13:59,S
8/6/2019 12:00,8334,143.69,58,7533,801,11,586,11,0.9,12.7,96.3,166.9,61,73.6,1.9,177,0.052335956,-0.998629535,August,8/6/2019,12:00,N,Tuesday,11:00 - 13:59,S
8/6/2019 13:00,7525,124.59,60.4,6773,752,11.1,597,9,2.1,6,98.4,164.8,53.4,76.5,3.4,198,-0.309016994,-0.951056516,August,8/6/2019,13:00,N,Tuesday,11:00 - 13:59,S
8/6/2019 14:00,8347,273.67,30.5,7707,640,9.1,594,8,0.6,6,92.2,179.8,46.9,79.3,2.2,227,-0.731353702,-0.68199836,August,8/6/2019,14:00,N,Tuesday,14:00- 16:59,SW
8/6/2019 16:00,7866,291.33,27,7518,348,5.3,587,7,0.5,11.4,65.6,158.4,28.4,89.1,2.4,231,-0.777145961,-0.629320391,August,8/6/2019,16:00,N,Tuesday,14:00- 16:59,SW
8/6/2019 17:00,8723,323.07,27,8167,556,7.6,576,6,0.5,12.7,65.6,160.5,26.8,92.3,2.3,212,-0.529919264,-0.848048096,August,8/6/2019,17:00,N,Tuesday,17:00 - 19:59,SW
8/6/2019 19:00,6169,88.76,69.5,5672,497,8.8,571,7,0.7,11.4,43.1,190.5,26.2,92.8,1.2,195,-0.258819045,-0.965925826,August,8/6/2019,19:00,N,Tuesday,17:00 - 19:59,S
8/7/2019 5:00,7100,98.2,72.3,6574,526,8.4,648,6,0.6,12.7,92.2,124.1,64.7,67.5,0.3,206,-0.438371147,-0.898794046,August,8/7/2019,5:00,N,Wednesday,05:00 - 07:59,SW
8/7/2019 6:00,9236,181.1,51,8568,668,8.2,631,8,1.3,8.7,90.2,124.1,64.5,68,1,170,0.173648178,-0.984807753,August,8/7/2019,6:00,N,Wednesday,05:00 - 07:59,S
8/7/2019 7:00,8969,314.7,28.5,8268,701,9.2,627,7,0.4,10,96.3,132.7,63,68.5,0.7,116,0.898794046,-0.438371147,August,8/7/2019,7:00,N,Wednesday,05:00 - 07:59,SE
8/7/2019 9:00,8447,362.53,23.3,7537,910,12.9,565,7,0.5,14.1,100.5,147.7,57.2,70.3,1.8,171,0.156434465,-0.987688341,August,8/7/2019,9:00,N,Wednesday,08:00 - 10:59,S
8/7/2019 10:00,8086,359.38,22.5,7190,896,13.4,573,6,0.3,19.4,96.3,132.7,54.2,71.4,2.2,171,0.156434465,-0.987688341,August,8/7/2019,10:00,N,Wednesday,08:00 - 10:59,S
8/7/2019 11:00,7799,362.74,21.5,6970,829,12.9,566,9,0.6,7.4,96.3,147.7,50.7,73.6,1.6,194,-0.241921896,-0.970295726,August,8/7/2019,11:00,N,Wednesday,11:00 - 13:59,S
8/7/2019 12:00,7373,386.02,19.1,6604,769,12.7,599,4,1.5,8.7,104.5,179.8,45.8,75.6,2.5,181,-0.017452406,-0.999847695,August,8/7/2019,12:00,N,Wednesday,11:00 - 13:59,S
8/7/2019 13:00,7103,401.3,17.7,6137,966,16.8,598,5,1,7.4,90.2,145.5,39.1,77.9,2.2,192,-0.207911691,-0.978147601,August,8/7/2019,13:00,N,Wednesday,11:00 - 13:59,S
8/7/2019 14:00,7274,410.96,17.7,6583,691,11.6,591,4,0.7,6,84,134.8,35,79.9,2.6,188,-0.139173101,-0.990268069,August,8/7/2019,14:00,N,Wednesday,14:00- 16:59,S
8/7/2019 15:00,7743,393.05,19.7,7246,497,7.8,599,5,1,15.4,94.3,151.9,33.3,82,2.7,198,-0.309016994,-0.951056516,August,8/7/2019,15:00,N,Wednesday,14:00- 16:59,S
8/7/2019 16:00,8063,256.78,31.4,7651,412,6,615,3,0.6,11.4,80,134.8,30.6,83.5,2.6,196,-0.275637356,-0.961261696,August,8/7/2019,16:00,N,Wednesday,14:00- 16:59,S
8/7/2019 19:00,6833,101.68,67.2,6324,509,8.2,600,9,1.3,16.8,67.7,100.6,25.8,86.5,1.3,217,-0.601815023,-0.79863551,August,8/7/2019,19:00,N,Wednesday,17:00 - 19:59,SW
8/8/2019 5:00,7327,99.82,73.4,6768,559,8.8,608,5,0.7,15.4,53.3,85.6,29.9,79.2,0.4,238,-0.848048096,-0.529919264,August,8/8/2019,5:00,N,Thursday,05:00 - 07:59,SW
8/8/2019 6:00,9815,178.78,54.9,9246,569,6.6,579,5,0.4,8.7,77.9,102.7,39.7,73.4,1.2,183,-0.052335956,-0.998629535,August,8/8/2019,6:00,N,Thursday,05:00 - 07:59,S
8/8/2019 7:00,8650,332.69,26,7873,777,10.7,621,5,0.3,7.4,73.8,94.2,44,69.1,1.3,154,0.438371147,-0.898794046,August,8/8/2019,7:00,N,Thursday,05:00 - 07:59,SE
8/8/2019 9:00,8591,330.42,26,7716,875,12.1,633,6,1.3,16.8,88.1,119.8,43,69.6,1.6,151,0.48480962,-0.874619707,August,8/8/2019,9:00,N,Thursday,08:00 - 10:59,SE
8/8/2019 10:00,6600,132.8,49.7,5987,613,10.6,595,7,0.3,6,77.9,104.9,44.6,68.7,1.4,197,-0.292371705,-0.956304756,August,8/8/2019,10:00,N,Thursday,08:00 - 10:59,S
8/8/2019 11:00,7695,272.87,28.2,6930,765,11.7,608,5,0.2,12.7,84,113.4,43.5,69.1,2.1,202,-0.374606593,-0.927183855,August,8/8/2019,11:00,N,Thursday,11:00 - 13:59,S
8/8/2019 12:00,7247,400.39,18.1,6554,693,11.7,583,6,0.1,7.4,77.9,119.8,40.5,70.3,2.8,203,-0.390731128,-0.920504853,August,8/8/2019,12:00,N,Thursday,11:00 - 13:59,SW
8/8/2019 13:00,8451,326.29,25.9,7536,915,12.8,583,4,0.2,6,77.9,122,41,69.4,2.4,205,-0.422618262,-0.906307787,August,8/8/2019,13:00,N,Thursday,11:00 - 13:59,SW
8/8/2019 14:00,7240,145.67,49.7,6732,508,7.9,594,3,0.2,6,86.1,134.8,38.5,70.7,3.1,189,-0.156434465,-0.987688341,August,8/8/2019,14:00,N,Thursday,14:00- 16:59,S
8/8/2019 18:00,8439,304.66,27.7,8004,435,6.1,587,4,0.3,7.4,71.8,132.7,32.6,73.8,1.7,192,-0.207911691,-0.978147601,August,8/8/2019,18:00,N,Thursday,17:00 - 19:59,S
8/9/2019 5:00,7717,127.13,60.7,7119,598,8.8,591,7,0.4,11.4,45.1,156.2,23,92.8,0.4,211,-0.515038075,-0.857167301,August,8/9/2019,5:00,N,Friday,05:00 - 07:59,SW
8/9/2019 6:00,8669,156.2,55.5,8132,537,7.1,595,8,1.7,11.4,45.1,119.8,26.1,91,0.8,165,0.258819045,-0.965925826,August,8/9/2019,6:00,N,Friday,05:00 - 07:59,S
8/9/2019 7:00,9360,292.5,32,8537,823,10.3,576,10,0.4,12.7,49.2,119.8,31.4,86,1.2,159,0.35836795,-0.933580426,August,8/9/2019,7:00,N,Friday,05:00 - 07:59,S
8/9/2019 8:00,9360,354.55,26.4,8436,924,11.7,597,8,1.5,11.4,53.3,117.7,36.3,82.8,1.4,157,0.390731128,-0.920504853,August,8/9/2019,8:00,N,Friday,08:00 - 10:59,SE
8/9/2019 10:00,8406,301.29,27.9,7637,769,11,579,11,0.5,11.4,67.7,96.3,40.3,77.5,1.6,178,0.034899497,-0.999390827,August,8/9/2019,10:00,N,Friday,08:00 - 10:59,S
8/9/2019 11:00,8315,314.96,26.4,7593,722,10.4,592,10,0.6,11.4,92.2,126.3,61.6,70.5,2.4,193,-0.224951054,-0.974370065,August,8/9/2019,11:00,N,Friday,11:00 - 13:59,S
8/9/2019 12:00,7983,314.29,25.4,7237,746,11.1,618,9,0.6,4.7,80,92,77.2,63.3,1.8,193,-0.224951054,-0.974370065,August,8/9/2019,12:00,N,Friday,11:00 - 13:59,S
8/9/2019 13:00,6613,114.02,58,6084,529,9.2,595,11,0.2,7.4,86.1,124.1,80.7,63.7,2.4,186,-0.104528463,-0.994521895,August,8/9/2019,13:00,Y,Friday,11:00 - 13:59,S
8/9/2019 14:00,7828,274.67,28.5,7352,476,7.2,593,9,0.3,10,88.1,124.1,77.9,64,2.5,185,-0.087155743,-0.996194698,August,8/9/2019,14:00,N,Friday,14:00- 16:59,S
8/12/2019 5:00,6664,89.33,74.6,6222,442,7.8,593,14,0.6,14.1,75.8,115.6,36.6,82.8,1,25,0.422618262,0.906307787,August,8/12/2019,5:00,N,Monday,05:00 - 07:59,NE
8/12/2019 6:00,9386,161.55,58.1,8900,486,6,583,18,0.4,11.4,61.5,113.4,42,79.9,0.5,71,0.945518576,0.325568154,August,8/12/2019,6:00,N,Monday,05:00 - 07:59,E
8/12/2019 7:00,8995,309.11,29.1,8213,782,10.3,604,25,0.7,10,84,126.3,50.2,75.7,0.5,127,0.79863551,-0.601815023,August,8/12/2019,7:00,N,Monday,05:00 - 07:59,SE
8/12/2019 8:00,8455,339.56,24.9,7490,965,13.6,612,24,0.6,16.8,86.1,137,65.4,70.3,0.9,163,0.292371705,-0.956304756,August,8/12/2019,8:00,N,Monday,08:00 - 10:59,S
8/12/2019 9:00,8450,339.36,24.9,7556,894,12.7,587,18,0.5,11.4,100.5,137,74.7,66.9,1,158,0.374606593,-0.927183855,August,8/12/2019,9:00,N,Monday,08:00 - 10:59,S
8/12/2019 10:00,8444,304.84,27.7,7573,871,12.2,652,9,1.4,12.7,108.6,154.1,78.4,64,1.8,172,0.139173101,-0.990268069,August,8/12/2019,10:00,N,Monday,08:00 - 10:59,S
8/12/2019 11:00,8090,171.76,47.1,7285,805,11.7,644,6,0.7,8.7,88.1,139.1,62.7,63,1.9,192,-0.207911691,-0.978147601,August,8/12/2019,11:00,N,Monday,11:00 - 13:59,S
8/12/2019 12:00,7917,306.86,25.8,7165,752,11.5,613,6,0.4,18.1,88.1,132.7,58.3,64.9,2.3,189,-0.156434465,-0.987688341,August,8/12/2019,12:00,N,Monday,11:00 - 13:59,S
8/12/2019 13:00,7767,311.93,24.9,7036,731,11.1,628,7,0.4,7.4,90.2,128.4,58,65.1,2.6,211,-0.515038075,-0.857167301,August,8/12/2019,13:00,N,Monday,11:00 - 13:59,SW
8/12/2019 14:00,7556,153.89,49.1,6742,814,12.3,613,6,0.3,6,80,141.2,50.7,67.1,2.8,202,-0.374606593,-0.927183855,August,8/12/2019,14:00,N,Monday,14:00- 16:59,S
8/12/2019 15:00,7947,123.98,64.1,7468,479,6.9,617,6,0.3,7.4,88.1,134.8,49.5,67.6,2.5,195,-0.258819045,-0.965925826,August,8/12/2019,15:00,N,Monday,14:00- 16:59,S
8/12/2019 19:00,5827,81.38,71.6,5421,406,7.7,623,6,0.9,12.7,92.2,151.9,45.6,69.1,0.8,193,-0.224951054,-0.974370065,August,8/12/2019,19:00,N,Monday,17:00 - 19:59,S
8/13/2019 5:00,7676,102.07,75.2,7119,557,8.3,600,8,1.2,16.8,77.9,248.2,21.2,95.9,0.7,180,1.23E-16,-1,August,8/13/2019,5:00,N,Tuesday,05:00 - 07:59,S
8/13/2019 6:00,9854,163.42,60.3,9351,503,5.8,596,6,0.9,11.4,67.7,203.3,17.4,95,0.7,153,0.4539905,-0.891006524,August,8/13/2019,6:00,N,Tuesday,05:00 - 07:59,SE
8/13/2019 7:00,9284,283.05,32.8,8370,914,11.5,598,6,0.9,11.4,75.8,190.5,19.6,92.7,0.9,139,0.656059029,-0.75470958,August,8/13/2019,7:00,N,Tuesday,05:00 - 07:59,SE
8/13/2019 8:00,8560,325.48,26.3,7738,822,11.5,613,6,0.4,23.5,67.7,141.2,21.5,89.6,1.1,164,0.275637356,-0.961261696,August,8/13/2019,8:00,N,Tuesday,08:00 - 10:59,S
8/13/2019 9:00,8558,310.07,27.6,7695,863,12,606,7,0.6,18.1,75.8,134.8,23.5,86.5,1.5,158,0.374606593,-0.927183855,August,8/13/2019,9:00,N,Tuesday,08:00 - 10:59,S
8/13/2019 10:00,8195,306.93,26.7,7459,736,10.7,615,8,0.6,26.1,71.8,107,26.7,84,2.1,159,0.35836795,-0.933580426,August,8/13/2019,10:00,N,Tuesday,08:00 - 10:59,S
8/13/2019 11:00,8256,221.94,37.2,7380,876,12.4,648,7,0.9,30.1,75.8,113.4,29.1,81,1.4,198,-0.309016994,-0.951056516,August,8/13/2019,11:00,N,Tuesday,11:00 - 13:59,S
8/13/2019 12:00,8182,164.63,49.7,7482,700,9.9,584,7,0.7,10,67.7,124.1,35.9,74.1,1.5,195,-0.258819045,-0.965925826,August,8/13/2019,12:00,N,Tuesday,11:00 - 13:59,S
8/13/2019 13:00,8075,151.22,53.4,7196,879,12.5,629,6,0.7,10,90.2,126.3,55.1,65.7,2.6,201,-0.35836795,-0.933580426,August,8/13/2019,13:00,N,Tuesday,11:00 - 13:59,S
8/13/2019 14:00,8208,270.89,30.3,7505,703,10.1,639,6,0.6,12.7,84,128.4,66,61,2.9,200,-0.342020143,-0.939692621,August,8/13/2019,14:00,N,Tuesday,14:00- 16:59,S
8/13/2019 15:00,8324,198.66,41.9,7609,715,10,625,4,0.3,11.4,88.1,117.7,62.1,62.1,2.5,222,-0.669130606,-0.743144825,August,8/13/2019,15:00,N,Tuesday,14:00- 16:59,SW
8/13/2019 16:00,8083,244.94,33,7565,518,7.6,601,6,0.2,7.4,86.1,143.4,61.3,62.2,2.6,227,-0.731353702,-0.68199836,August,8/13/2019,16:00,N,Tuesday,14:00- 16:59,SW
8/14/2019 5:00,7068,92.51,76.4,6598,470,7.5,593,3,0.6,10,71.8,115.6,27.3,80.4,0.1,108,0.951056516,-0.309016994,August,8/14/2019,5:00,N,Wednesday,05:00 - 07:59,E
8/14/2019 6:00,9585,173.64,55.2,8961,624,7.4,594,9,0.5,6,69.7,169.1,26.2,88.3,0.5,136,0.69465837,-0.7193398,August,8/14/2019,6:00,N,Wednesday,05:00 - 07:59,SE
8/14/2019 7:00,8905,310.28,28.7,8122,783,10.4,604,9,1.2,11.4,92.2,226.8,26.3,91.9,0.5,97,0.992546152,-0.121869343,August,8/14/2019,7:00,N,Wednesday,05:00 - 07:59,E
8/14/2019 8:00,8330,363.76,22.9,7653,677,9.8,594,11,1.1,18.1,55.4,164.8,21.3,92.3,1.4,158,0.374606593,-0.927183855,August,8/14/2019,8:00,N,Wednesday,08:00 - 10:59,S
8/14/2019 9:00,8337,343.09,24.3,7494,843,12.1,616,8,0.4,12.7,61.5,145.5,24.1,90.1,1.3,157,0.390731128,-0.920504853,August,8/14/2019,9:00,N,Wednesday,08:00 - 10:59,SE
8/14/2019 10:00,8161,330.4,24.7,7237,924,13.6,616,7,0.7,12.7,49.2,124.1,25.9,86,1.8,175,0.087155743,-0.996194698,August,8/14/2019,10:00,N,Wednesday,08:00 - 10:59,S
